Timestamp,Bin_ID,Latitude,Longitude,Fill_Level,Capacity_kg,Area_Type
2026-03-11 19:00,B02,12.959865848419703,77.51560186404424,84,120,Residential
2026-03-11 20:00,B02,12.959865848419703,77.51560186404424,94,120,Residential
2026-03-11 21:00,B02,12.959865848419703,77.51560186404424,99,120,Residential
2026-03-11 22:00,B02,12.959865848419703,77.51560186404424,17,120,Residential
2026-03-11 23:00,B02,12.959865848419703,77.51560186404424,22,120,Residential
2026-03-12 00:00,B02,12.959865848419703,77.51560186404424,25,120,Residential
2026-03-12 01:00,B02,12.959865848419703,77.51560186404424,28,120,Residential
2026-03-12 02:00,B02,12.959865848419703,77.51560186404424,29,120,Residential
2026-03-12 03:00,B02,12.959865848419703,77.51560186404424,34,120,Residential
2026-03-12 04:00,B02,12.959865848419703,77.51560186404424,35,120,Residential
2026-03-12 05:00,B02,12.959865848419703,77.51560186404424,38,120,Residential
2026-03-10 06:00,B03,12.90580836121682,77.58661761457749,18,120,Commercial
2026-03-10 07:00,B03,12.90580836121682,77.58661761457749,22,120,Commercial
2026-03-10 08:00,B03,12.90580836121682,77.58661761457749,32,120,Commercial
2026-03-10 09:00,B03,12.90580836121682,77.58661761457749,44,120,Commercial
2026-03-10 10:00,B03,12.90580836121682,77.58661761457749,57,120,Commercial
2026-03-10 11:00,B03,12.90580836121682,77.58661761457749,65,120,Commercial
2026-03-10 12:00,B03,12.90580836121682,77.58661761457749,70,120,Commercial
2026-03-10 13:00,B03,12.90580836121682,77.58661761457749,75,120,Commercial
2026-03-10 14:00,B03,12.90580836121682,77.58661761457749,89,120,Commercial
2026-03-10 15:00,B03,12.90580836121682,77.58661761457749,97,120,Commercial
2026-03-10 16:00,B03,12.90580836121682,77.58661761457749,17,120,Commercial
2026-03-10 17:00,B03,12.90580836121682,77.58661761457749,24,120,Commercial
2026-03-10 18:00,B03,12.90580836121682,77.58661761457749,29,120,Commercial
2026-03-10 19:00,B03,12.90580836121682,77.58661761457749,30,120,Commercial
2026-03-10 20:00,B03,12.90580836121682,77.58661761457749,31,120,Commercial
2026-03-10 21:00,B03,12.90580836121682,77.58661761457749,35,120,Commercial
2026-03-10 22:00,B03,12.90580836121682,77.58661761457749,36,120,Commercial
2026-03-10 23:00,B03,12.90580836121682,77.58661761457749,39,120,Commercial
2026-03-11 00:00,B03,12.90580836121682,77.58661761457749,40,120,Commercial
2026-03-11 01:00,B03,12.90580836121682,77.58661761457749,42,120,Commercial
2026-03-11 02:00,B03,12.90580836121682,77.58661761457749,44,120,Commercial
2026-03-11 03:00,B03,12.90580836121682,77.58661761457749,48,120,Commercial
2026-03-11 04:00,B03,12.90580836121682,77.58661761457749,50,120,Commercial
2026-03-11 05:00,B03,12.90580836121682,77.58661761457749,53,120,Commercial
2026-03-11 06:00,B03,12.90580836121682,77.58661761457749,54,120,Commercial
2026-03-11 07:00,B03,12.90580836121682,77.58661761457749,58,120,Commercial
2026-03-11 08:00,B03,12.90580836121682,77.58661761457749,63,120,Commercial
2026-03-11 09:00,B03,12.90580836121682,77.58661761457749,68,120,Commercial
2026-03-11 10:00,B03,12.90580836121682,77.58661761457749,75,120,Commercial
2026-03-11 11:00,B03,12.90580836121682,77.58661761457749,81,120,Commercial
2026-03-11 12:00,B03,12.90580836121682,77.58661761457749,90,120,Commercial
2026-03-11 13:00,B03,12.90580836121682,77.58661761457749,100,120,Commercial
2026-03-11 14:00,B03,12.90580836121682,77.58661761457749,21,120,Commercial
2026-03-11 15:00,B03,12.90580836121682,77.58661761457749,29,120,Commercial
2026-03-11 16:00,B03,12.90580836121682,77.58661761457749,40,120,Commercial
2026-03-11 17:00,B03,12.90580836121682,77.58661761457749,52,120,Commercial
2026-03-11 18:00,B03,12.90580836121682,77.58661761457749,57,120,Commercial
2026-03-11 19:00,B03,12.90580836121682,77.58661761457749,60,120,Commercial
2026-03-11 20:00,B03,12.90580836121682,77.58661761457749,62,120,Commercial
2026-03-11 21:00,B03,12.90580836121682,77.58661761457749,66,120,Commercial
2026-03-11 22:00,B03,12.90580836121682,77.58661761457749,67,120,Commercial
2026-03-11 23:00,B03,12.90580836121682,77.58661761457749,71,120,Commercial
2026-03-12 00:00,B03,12.90580836121682,77.58661761457749,73,120,Commercial
2026-03-12 01:00,B03,12.90580836121682,77.58661761457749,75,120,Commercial
2026-03-12 02:00,B03,12.90580836121682,77.58661761457749,77,120,Commercial
2026-03-12 03:00,B03,12.90580836121682,77.58661761457749,80,120,Commercial
2026-03-12 04:00,B03,12.90580836121682,77.58661761457749,83,120,Commercial
2026-03-12 05:00,B03,12.90580836121682,77.58661761457749,87,120,Commercial
2026-03-10 06:00,B04,12.90564115790271,77.57219987722668,6,100,Commercial
2026-03-10 07:00,B04,12.90564115790271,77.57219987722668,10,100,Commercial
2026-03-10 08:00,B04,12.90564115790271,77.57219987722668,20,100,Commercial
2026-03-10 09:00,B04,12.90564115790271,77.57219987722668,27,100,Commercial
2026-03-10 10:00,B04,12.90564115790271,77.57219987722668,35,100,Commercial
2026-03-10 11:00,B04,12.90564115790271,77.57219987722668,43,100,Commercial
2026-03-10 12:00,B04,12.90564115790271,77.57219987722668,50,100,Commercial
2026-03-10 13:00,B04,12.90564115790271,77.57219987722668,64,100,Commercial
2026-03-10 14:00,B04,12.90564115790271,77.57219987722668,71,100,Commercial
2026-03-10 15:00,B04,12.90564115790271,77.57219987722668,78,100,Commercial
2026-03-10 16:00,B04,12.90564115790271,77.57219987722668,86,100,Commercial
2026-03-10 17:00,B04,12.90564115790271,77.57219987722668,97,100,Commercial
2026-03-10 18:00,B04,12.90564115790271,77.57219987722668,21,100,Commercial
2026-03-10 19:00,B04,12.90564115790271,77.57219987722668,22,100,Commercial
2026-03-10 20:00,B04,12.90564115790271,77.57219987722668,26,100,Commercial
2026-03-10 21:00,B04,12.90564115790271,77.57219987722668,30,100,Commercial
2026-03-10 22:00,B04,12.90564115790271,77.57219987722668,33,100,Commercial
2026-03-10 23:00,B04,12.90564115790271,77.57219987722668,35,100,Commercial
2026-03-11 00:00,B04,12.90564115790271,77.57219987722668,39,100,Commercial
2026-03-11 01:00,B04,12.90564115790271,77.57219987722668,40,100,Commercial
2026-03-11 02:00,B04,12.90564115790271,77.57219987722668,43,100,Commercial
2026-03-11 03:00,B04,12.90564115790271,77.57219987722668,47,100,Commercial
2026-03-11 04:00,B04,12.90564115790271,77.57219987722668,48,100,Commercial
2026-03-11 05:00,B04,12.90564115790271,77.57219987722668,49,100,Commercial
2026-03-11 06:00,B04,12.90564115790271,77.57219987722668,51,100,Commercial
2026-03-11 07:00,B04,12.90564115790271,77.57219987722668,54,100,Commercial
2026-03-11 08:00,B04,12.90564115790271,77.57219987722668,68,100,Commercial
2026-03-11 09:00,B04,12.90564115790271,77.57219987722668,75,100,Commercial
2026-03-11 10:00,B04,12.90564115790271,77.57219987722668,86,100,Commercial
2026-03-11 11:00,B04,12.90564115790271,77.57219987722668,100,100,Commercial
2026-03-11 12:00,B04,12.90564115790271,77.57219987722668,21,100,Commercial
2026-03-11 13:00,B04,12.90564115790271,77.57219987722668,26,100,Commercial
2026-03-11 14:00,B04,12.90564115790271,77.57219987722668,32,100,Commercial
2026-03-11 15:00,B04,12.90564115790271,77.57219987722668,37,100,Commercial
2026-03-11 16:00,B04,12.90564115790271,77.57219987722668,46,100,Commercial
2026-03-11 17:00,B04,12.90564115790271,77.57219987722668,55,100,Commercial
2026-03-11 18:00,B04,12.90564115790271,77.57219987722668,66,100,Commercial
2026-03-11 19:00,B04,12.90564115790271,77.57219987722668,67,100,Commercial
2026-03-11 20:00,B04,12.90564115790271,77.57219987722668,68,100,Commercial
2026-03-11 21:00,B04,12.90564115790271,77.57219987722668,71,100,Commercial
2026-03-11 22:00,B04,12.90564115790271,77.57219987722668,74,100,Commercial
2026-03-11 23:00,B04,12.90564115790271,77.57219987722668,78,100,Commercial
2026-03-12 00:00,B04,12.90564115790271,77.57219987722668,82,100,Commercial
2026-03-12 01:00,B04,12.90564115790271,77.57219987722668,85,100,Commercial
2026-03-12 02:00,B04,12.90564115790271,77.57219987722668,89,100,Commercial
2026-03-12 03:00,B04,12.90564115790271,77.57219987722668,93,100,Commercial
2026-03-12 04:00,B04,12.90564115790271,77.57219987722668,95,100,Commercial
2026-03-12 05:00,B04,12.90564115790271,77.57219987722668,13,100,Commercial
2026-03-10 06:00,B05,12.900077876584103,77.59922115592911,16,80,Commercial
2026-03-10 07:00,B05,12.900077876584103,77.59922115592911,19,80,Commercial
2026-03-10 08:00,B05,12.900077876584103,77.59922115592911,24,80,Commercial
2026-03-10 09:00,B05,12.900077876584103,77.59922115592911,36,80,Commercial
2026-03-10 10:00,B05,12.900077876584103,77.59922115592911,44,80,Commercial
2026-03-10 11:00,B05,12.900077876584103,77.59922115592911,54,80,Commercial
2026-03-10 12:00,B05,12.900077876584103,77.59922115592911,66,80,Commercial
2026-03-10 13:00,B05,12.900077876584103,77.59922115592911,74,80,Commercial
2026-03-10 14:00,B05,12.900077876584103,77.59922115592911,81,80,Commercial
2026-03-10 15:00,B05,12.900077876584103,77.59922115592911,94,80,Commercial
2026-03-10 16:00,B05,12.900077876584103,77.59922115592911,100,80,Commercial
2026-03-10 17:00,B05,12.900077876584103,77.59922115592911,19,80,Commercial
2026-03-10 18:00,B05,12.900077876584103,77.59922115592911,25,80,Commercial
2026-03-10 19:00,B05,12.900077876584103,77.59922115592911,27,80,Commercial
2026-03-10 20:00,B05,12.900077876584103,77.59922115592911,29,80,Commercial
2026-03-10 21:00,B05,12.900077876584103,77.59922115592911,32,80,Commercial
2026-03-10 22:00,B05,12.900077876584103,77.59922115592911,36,80,Commercial
2026-03-10 23:00,B05,12.900077876584103,77.59922115592911,37,80,Commercial
2026-03-11 00:00,B05,12.900077876584103,77.59922115592911,38,80,Commercial
2026-03-11 01:00,B05,12.900077876584103,77.59922115592911,42,80,Commercial
2026-03-11 02:00,B05,12.900077876584103,77.59922115592911,43,80,Commercial
2026-03-11 03:00,B05,12.900077876584103,77.59922115592911,47,80,Commercial
2026-03-11 04:00,B05,12.900077876584103,77.59922115592911,48,80,Commercial
2026-03-11 05:00,B05,12.900077876584103,77.59922115592911,50,80,Commercial
2026-03-11 06:00,B05,12.900077876584103,77.59922115592911,51,80,Commercial
2026-03-11 07:00,B05,12.900077876584103,77.59922115592911,55,80,Commercial
2026-03-11 08:00,B05,12.900077876584103,77.59922115592911,63,80,Commercial
2026-03-11 09:00,B05,12.900077876584103,77.59922115592911,75,80,Commercial
2026-03-11 10:00,B05,12.900077876584103,77.59922115592911,87,80,Commercial
2026-03-11 11:00,B05,12.900077876584103,77.59922115592911,98,80,Commercial
2026-03-11 12:00,B05,12.900077876584103,77.59922115592911,12,80,Commercial
2026-03-11 13:00,B05,12.900077876584103,77.59922115592911,17,80,Commercial
2026-03-11 14:00,B05,12.900077876584103,77.59922115592911,24,80,Commercial
2026-03-11 15:00,B05,12.900077876584103,77.59922115592911,34,80,Commercial
2026-03-11 16:00,B05,12.900077876584103,77.59922115592911,45,80,Commercial
2026-03-11 17:00,B05,12.900077876584103,77.59922115592911,55,80,Commercial
2026-03-11 18:00,B05,12.900077876584103,77.59922115592911,65,80,Commercial
2026-03-11 19:00,B05,12.900077876584103,77.59922115592911,67,80,Commercial
2026-03-11 20:00,B05,12.900077876584103,77.59922115592911,68,80,Commercial
2026-03-11 21:00,B05,12.900077876584103,77.59922115592911,71,80,Commercial
2026-03-11 22:00,B05,12.900077876584103,77.59922115592911,73,80,Commercial
2026-03-11 23:00,B05,12.900077876584103,77.59922115592911,77,80,Commercial
2026-03-12 00:00,B05,12.900077876584103,77.59922115592911,80,80,Commercial
2026-03-12 01:00,B05,12.900077876584103,77.59922115592911,83,80,Commercial
2026-03-12 02:00,B05,12.900077876584103,77.59922115592911,85,80,Commercial
2026-03-12 03:00,B05,12.900077876584103,77.59922115592911,86,80,Commercial
2026-03-12 04:00,B05,12.900077876584103,77.59922115592911,88,80,Commercial
2026-03-12 05:00,B05,12.900077876584103,77.59922115592911,89,80,Commercial
2026-03-10 06:00,B06,12.96116531604883,77.50070663052198,17,80,Residential
2026-03-10 07:00,B06,12.96116531604883,77.50070663052198,22,80,Residential
2026-03-10 08:00,B06,12.96116531604883,77.50070663052198,26,80,Residential
2026-03-10 09:00,B06,12.96116531604883,77.50070663052198,31,80,Residential
2026-03-10 10:00,B06,12.96116531604883,77.50070663052198,34,80,Residential
2026-03-10 11:00,B06,12.96116531604883,77.50070663052198,38,80,Residential
2026-03-10 12:00,B06,12.96116531604883,77.50070663052198,41,80,Residential
2026-03-10 13:00,B06,12.96116531604883,77.50070663052198,42,80,Residential
2026-03-10 14:00,B06,12.96116531604883,77.50070663052198,43,80,Residential
2026-03-10 15:00,B06,12.96116531604883,77.50070663052198,47,80,Residential
2026-03-10 16:00,B06,12.96116531604883,77.50070663052198,51,80,Residential
2026-03-10 17:00,B06,12.96116531604883,77.50070663052198,56,80,Residential
2026-03-10 18:00,B06,12.96116531604883,77.50070663052198,66,80,Residential
2026-03-10 19:00,B06,12.96116531604883,77.50070663052198,75,80,Residential
2026-03-10 20:00,B06,12.96116531604883,77.50070663052198,85,80,Residential
2026-03-10 21:00,B06,12.96116531604883,77.50070663052198,92,80,Residential
2026-03-10 22:00,B06,12.96116531604883,77.50070663052198,100,80,Residential
2026-03-10 23:00,B06,12.96116531604883,77.50070663052198,22,80,Residential
2026-03-11 00:00,B06,12.96116531604883,77.50070663052198,27,80,Residential
2026-03-11 01:00,B06,12.96116531604883,77.50070663052198,28,80,Residential
2026-03-11 02:00,B06,12.96116531604883,77.50070663052198,33,80,Residential
2026-03-11 03:00,B06,12.96116531604883,77.50070663052198,36,80,Residential
2026-03-11 04:00,B06,12.96116531604883,77.50070663052198,40,80,Residential
2026-03-11 05:00,B06,12.96116531604883,77.50070663052198,41,80,Residential
2026-03-11 06:00,B06,12.96116531604883,77.50070663052198,45,80,Residential
2026-03-11 07:00,B06,12.96116531604883,77.50070663052198,50,80,Residential
2026-03-11 08:00,B06,12.96116531604883,77.50070663052198,55,80,Residential
2026-03-11 09:00,B06,12.96116531604883,77.50070663052198,56,80,Residential
2026-03-11 10:00,B06,12.96116531604883,77.50070663052198,59,80,Residential
2026-03-11 11:00,B06,12.96116531604883,77.50070663052198,61,80,Residential
2026-03-11 12:00,B06,12.96116531604883,77.50070663052198,62,80,Residential
2026-03-11 13:00,B06,12.96116531604883,77.50070663052198,64,80,Residential
2026-03-11 14:00,B06,12.96116531604883,77.50070663052198,66,80,Residential
2026-03-11 15:00,B06,12.96116531604883,77.50070663052198,69,80,Residential
2026-03-11 16:00,B06,12.96116531604883,77.50070663052198,71,80,Residential
2026-03-11 17:00,B06,12.96116531604883,77.50070663052198,73,80,Residential
2026-03-11 18:00,B06,12.96116531604883,77.50070663052198,84,80,Residential
2026-03-11 19:00,B06,12.96116531604883,77.50070663052198,91,80,Residential
2026-03-11 20:00,B06,12.96116531604883,77.50070663052198,97,80,Residential
2026-03-11 21:00,B06,12.96116531604883,77.50070663052198,12,80,Residential
2026-03-11 22:00,B06,12.96116531604883,77.50070663052198,17,80,Residential
2026-03-11 23:00,B06,12.96116531604883,77.50070663052198,22,80,Residential
2026-03-12 00:00,B06,12.96116531604883,77.50070663052198,23,80,Residential
2026-03-12 01:00,B06,12.96116531604883,77.50070663052198,26,80,Residential
2026-03-12 02:00,B06,12.96116531604883,77.50070663052198,31,80,Residential
2026-03-12 03:00,B06,12.96116531604883,77.50070663052198,33,80,Residential
2026-03-12 04:00,B06,12.96116531604883,77.50070663052198,35,80,Residential
2026-03-12 05:00,B06,12.96116531604883,77.50070663052198,38,80,Residential
2026-03-10 06:00,B07,12.95247746602584,77.53998609717152,7,120,Commercial
2026-03-10 07:00,B07,12.95247746602584,77.53998609717152,11,120,Commercial
2026-03-10 08:00,B07,12.95247746602584,77.53998609717152,25,120,Commercial
2026-03-10 09:00,B07,12.95247746602584,77.53998609717152,36,120,Commercial
2026-03-10 10:00,B07,12.95247746602584,77.53998609717152,49,120,Commercial
2026-03-10 11:00,B07,12.95247746602584,77.53998609717152,57,120,Commercial
2026-03-10 12:00,B07,12.95247746602584,77.53998609717152,65,120,Commercial
2026-03-10 13:00,B07,12.95247746602584,77.53998609717152,70,120,Commercial
2026-03-10 14:00,B07,12.95247746602584,77.53998609717152,82,120,Commercial
2026-03-10 15:00,B07,12.95247746602584,77.53998609717152,89,120,Commercial
2026-03-10 16:00,B07,12.95247746602584,77.53998609717152,100,120,Commercial
2026-03-10 17:00,B07,12.95247746602584,77.53998609717152,12,120,Commercial
2026-03-10 18:00,B07,12.95247746602584,77.53998609717152,23,120,Commercial
2026-03-10 19:00,B07,12.95247746602584,77.53998609717152,26,120,Commercial
2026-03-10 20:00,B07,12.95247746602584,77.53998609717152,28,120,Commercial
2026-03-10 21:00,B07,12.95247746602584,77.53998609717152,31,120,Commercial
2026-03-10 22:00,B07,12.95247746602584,77.53998609717152,32,120,Commercial
2026-03-10 23:00,B07,12.95247746602584,77.53998609717152,34,120,Commercial
2026-03-11 00:00,B07,12.95247746602584,77.53998609717152,37,120,Commercial
2026-03-11 01:00,B07,12.95247746602584,77.53998609717152,39,120,Commercial
2026-03-11 02:00,B07,12.95247746602584,77.53998609717152,40,120,Commercial
2026-03-11 03:00,B07,12.95247746602584,77.53998609717152,42,120,Commercial
2026-03-11 04:00,B07,12.95247746602584,77.53998609717152,44,120,Commercial
2026-03-11 05:00,B07,12.95247746602584,77.53998609717152,46,120,Commercial
2026-03-11 06:00,B07,12.95247746602584,77.53998609717152,48,120,Commercial
2026-03-11 07:00,B07,12.95247746602584,77.53998609717152,49,120,Commercial
2026-03-11 08:00,B07,12.95247746602584,77.53998609717152,57,120,Commercial
2026-03-11 09:00,B07,12.95247746602584,77.53998609717152,71,120,Commercial
2026-03-11 10:00,B07,12.95247746602584,77.53998609717152,81,120,Commercial
2026-03-11 11:00,B07,12.95247746602584,77.53998609717152,91,120,Commercial
2026-03-11 12:00,B07,12.95247746602584,77.53998609717152,100,120,Commercial
2026-03-11 13:00,B07,12.95247746602584,77.53998609717152,17,120,Commercial
2026-03-11 14:00,B07,12.95247746602584,77.53998609717152,26,120,Commercial
2026-03-11 15:00,B07,12.95247746602584,77.53998609717152,35,120,Commercial
2026-03-11 16:00,B07,12.95247746602584,77.53998609717152,46,120,Commercial
2026-03-11 17:00,B07,12.95247746602584,77.53998609717152,54,120,Commercial
2026-03-11 18:00,B07,12.95247746602584,77.53998609717152,64,120,Commercial
2026-03-11 19:00,B07,12.95247746602584,77.53998609717152,65,120,Commercial
2026-03-11 20:00,B07,12.95247746602584,77.53998609717152,69,120,Commercial
2026-03-11 21:00,B07,12.95247746602584,77.53998609717152,73,120,Commercial
2026-03-11 22:00,B07,12.95247746602584,77.53998609717152,75,120,Commercial
2026-03-11 23:00,B07,12.95247746602584,77.53998609717152,78,120,Commercial
2026-03-12 00:00,B07,12.95247746602584,77.53998609717152,81,120,Commercial
2026-03-12 01:00,B07,12.95247746602584,77.53998609717152,84,120,Commercial
2026-03-12 02:00,B07,12.95247746602584,77.53998609717152,88,120,Commercial
2026-03-12 03:00,B07,12.95247746602584,77.53998609717152,92,120,Commercial
2026-03-12 04:00,B07,12.95247746602584,77.53998609717152,96,120,Commercial
2026-03-12 05:00,B07,12.95247746602584,77.53998609717152,10,120,Commercial
2026-03-10 06:00,B08,12.909060643453282,77.56183860093331,16,120,Commercial
2026-03-10 07:00,B08,12.909060643453282,77.56183860093331,19,120,Commercial
2026-03-10 08:00,B08,12.909060643453282,77.56183860093331,24,120,Commercial
2026-03-10 09:00,B08,12.909060643453282,77.56183860093331,36,120,Commercial
2026-03-10 10:00,B08,12.909060643453282,77.56183860093331,43,120,Commercial
2026-03-10 11:00,B08,12.909060643453282,77.56183860093331,57,120,Commercial
2026-03-10 12:00,B08,12.909060643453282,77.56183860093331,68,120,Commercial
2026-03-10 13:00,B08,12.909060643453282,77.56183860093331,82,120,Commercial
2026-03-10 14:00,B08,12.909060643453282,77.56183860093331,91,120,Commercial
2026-03-10 15:00,B08,12.909060643453282,77.56183860093331,100,120,Commercial
2026-03-10 16:00,B08,12.909060643453282,77.56183860093331,20,120,Commercial
2026-03-10 17:00,B08,12.909060643453282,77.56183860093331,33,120,Commercial
2026-03-10 18:00,B08,12.909060643453282,77.56183860093331,42,120,Commercial
2026-03-10 19:00,B08,12.909060643453282,77.56183860093331,43,120,Commercial
2026-03-10 20:00,B08,12.909060643453282,77.56183860093331,45,120,Commercial
2026-03-10 21:00,B08,12.909060643453282,77.56183860093331,47,120,Commercial
2026-03-10 22:00,B08,12.909060643453282,77.56183860093331,48,120,Commercial
2026-03-10 23:00,B08,12.909060643453282,77.56183860093331,51,120,Commercial
2026-03-11 00:00,B08,12.909060643453282,77.56183860093331,53,120,Commercial
2026-03-11 01:00,B08,12.909060643453282,77.56183860093331,57,120,Commercial
2026-03-11 02:00,B08,12.909060643453282,77.56183860093331,59,120,Commercial
2026-03-11 03:00,B08,12.909060643453282,77.56183860093331,61,120,Commercial
2026-03-11 04:00,B08,12.909060643453282,77.56183860093331,65,120,Commercial
